customer_id,age,gender,city,occupation,annual_income,card_type,credit_limit,join_date,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,avg_txn_value,total_spend,credit_utilization,clv_simple,is_outlier_spend,cluster,cluster_label,credit_risk
C01149,25,F,Delhi,Business Owner,76282.04,Gold,250000,2022-11-21,2,35,264298.57,5,3,2,532,Loyal,7551.3877142857145,264298.57,1.0,528597.14,False,2,Low Value,High Risk
C01150,46,F,Jaipur,Business Owner,53171.32,Silver,100000,2021-09-14,36,37,348998.77999999997,1,4,4,144,Regular,9432.399459459459,348998.77999999997,1.0,697997.5599999999,False,1,Premium,High Risk
C01151,28,M,Jaipur,Salaried,72276.73,Silver,100000,2023-10-18,7,36,389497.93,4,3,4,434,Loyal,10819.386944444444,389497.93,1.0,778995.86,False,1,Premium,High Risk
C01152,21,F,Bangalore,Business Owner,88679.9,Silver,100000,2021-01-15,20,34,298225.82,2,3,3,233,Regular,8771.347647058823,298225.82,1.0,596451.64,False,2,Low Value,High Risk
C01153,49,M,Chennai,Salaried,27085.61,Gold,250000,2023-05-04,14,34,302240.48,3,3,3,333,Loyal,8889.42588235294,302240.48,1.0,604480.96,False,2,Low Value,High Risk
C01154,63,M,Kolkata,Retired,97027.88,Silver,100000,2021-08-21,14,28,473749.52,3,1,5,315,Regular,16919.625714285714,473749.52,1.0,947499.04,False,1,Premium,High Risk
C01155,35,F,Pune,Business Owner,47317.27,Silver,100000,2021-03-02,9,41,326551.82,4,5,3,453,Loyal,7964.678536585366,326551.82,1.0,653103.64,False,2,Low Value,High Risk
C01156,54,F,Delhi,Business Owner,96018.5,Gold,250000,2022-01-16,11,29,355505.83,4,1,4,414,New,12258.821724137932,355505.83,1.0,711011.66,False,1,Premium,High Risk
C01157,48,F,Jaipur,Salaried,58280.9,Silver,100000,2019-03-15,52,34,250270.89,1,3,2,132,Regular,7360.908529411765,250270.89,1.0,500541.78,False,3,High Value,High Risk
C01158,55,F,Hyderabad,Retired,75503.4,Gold,250000,2020-07-11,6,36,269142.8,4,3,2,432,Loyal,7476.188888888889,269142.8,1.0,538285.6,False,2,Low Value,High Risk
C01159,45,M,Delhi,Business Owner,90362.28,Gold,250000,2024-01-20,36,41,215007.99000000002,1,5,1,151,Regular,5244.097317073171,215007.99000000002,0.86003196,430015.98000000004,False,2,Low Value,High Risk
C01160,50,M,Bangalore,Business Owner,71541.56,Silver,100000,2023-02-18,24,30,253795.62,2,2,2,222,At Risk,8459.854,253795.62,1.0,507591.24,False,2,Low Value,High Risk
C01161,55,F,Delhi,Retired,162948.98,Silver,100000,2023-10-30,35,38,398452.7,1,4,5,145,Regular,10485.597368421053,398452.7,1.0,796905.4,False,1,Premium,High Risk
C01162,42,F,Delhi,Self Employed,62254.75,Platinum,500000,2019-03-04,89,37,411868.21,1,4,5,145,Regular,11131.573243243243,411868.21,0.82373642,823736.42,False,3,High Value,High Risk
C01163,63,F,Mumbai,Business Owner,67968.48,Gold,250000,2024-06-03,19,31,283451.25,3,2,2,322,Regular,9143.588709677419,283451.25,1.0,566902.5,False,2,Low Value,High Risk
C01164,28,M,Delhi,Salaried,105752.14,Silver,100000,2022-04-08,39,36,236962.17,1,3,1,131,Regular,6582.2825,236962.17,1.0,473924.34,False,2,Low Value,High Risk
C01165,23,M,Ahmedabad,Self Employed,30518.97,Gold,250000,2021-09-05,19,30,273538.76,3,2,2,322,Regular,9117.958666666667,273538.76,1.0,547077.52,False,2,Low Value,High Risk
C01166,43,M,Delhi,Student,48241.7,Gold,250000,2019-08-30,9,22,283464.47,4,1,2,412,New,12884.748636363634,283464.47,1.0,566928.94,False,2,Low Value,High Risk
C01167,31,F,Kolkata,Salaried,52093.16,Gold,250000,2020-11-18,37,39,348089.78,1,4,4,144,Regular,8925.378974358975,348089.78,1.0,696179.56,False,1,Premium,High Risk
C01168,39,F,Delhi,Salaried,19765.92,Silver,100000,2023-02-06,43,46,485120.55,1,5,5,155,Regular,10546.098913043477,485120.55,1.0,970241.0999999999,False,1,Premium,High Risk
C01169,37,F,Chennai,Business Owner,90178.77,Gold,250000,2021-08-22,27,32,255899.51,2,2,2,222,At Risk,7996.8596875,255899.51,1.0,511799.02,False,2,Low Value,High Risk
C01170,44,M,Chennai,Salaried,123121.17,Silver,100000,2020-10-18,1,51,472273.68,5,5,5,555,Champions,9260.268235294117,472273.68,1.0,944547.36,False,1,Premium,High Risk
C01171,32,M,Delhi,Salaried,15000.0,Gold,250000,2022-04-09,36,33,289076.51,1,2,2,122,At Risk,8759.894242424243,289076.51,1.0,578153.02,False,2,Low Value,High Risk
C01172,30,F,Lucknow,Self Employed,74786.27,Gold,250000,2021-09-01,4,36,323955.7,5,3,3,533,Loyal,8998.769444444444,323955.7,1.0,647911.4,False,2,Low Value,High Risk
C01173,24,F,Mumbai,Salaried,121672.43,Silver,100000,2021-09-28,25,34,255673.3,2,3,2,232,Regular,7519.80294117647,255673.3,1.0,511346.6,False,2,Low Value,High Risk
C01174,51,F,Kolkata,Student,75989.14,Platinum,500000,2020-05-27,19,39,357608.32,3,4,4,344,Loyal,9169.444102564103,357608.32,0.71521664,715216.64,False,1,Premium,Medium Risk
C01175,45,M,Mumbai,Business Owner,50396.11,Gold,250000,2020-01-23,2,33,344323.22,5,2,4,524,New,10434.036969696968,344323.22,1.0,688646.44,False,1,Premium,High Risk
C01176,42,F,Hyderabad,Salaried,58403.75,Platinum,500000,2023-02-03,13,44,347449.58,3,5,4,354,Loyal,7896.581363636364,347449.58,0.6948991600000001,694899.16,False,1,Premium,Medium Risk
C01177,57,F,Jaipur,Salaried,72891.08,Gold,250000,2022-06-04,57,25,227849.55,1,1,1,111,At Risk,9113.982,227849.55,0.9113981999999999,455699.1,False,3,High Value,High Risk
C01178,23,M,Delhi,Student,39531.15,Gold,250000,2021-12-20,81,27,270414.52999999997,1,1,2,112,At Risk,10015.352962962961,270414.52999999997,1.0,540829.0599999999,False,3,High Value,High Risk
C01179,34,F,Pune,Self Employed,73888.21,Platinum,500000,2022-11-20,15,45,486536.33,3,5,5,355,Loyal,10811.918444444445,486536.33,0.97307266,973072.66,False,1,Premium,High Risk
C01180,53,M,Jaipur,Business Owner,97179.69,Platinum,500000,2023-09-30,27,44,319608.83,2,5,3,253,Regular,7263.837045454546,319608.83,0.63921766,639217.66,False,0,Mid Value,Medium Risk
C01181,53,M,Mumbai,Salaried,132747.29,Silver,100000,2023-02-11,26,37,400080.88,2,4,5,245,Regular,10812.996756756756,400080.88,1.0,800161.76,False,1,Premium,High Risk
C01182,48,M,Delhi,Student,68938.3,Silver,100000,2023-07-03,51,37,324092.0,1,4,3,143,Regular,8759.243243243243,324092.0,1.0,648184.0,False,3,High Value,High Risk
C01183,25,M,Hyderabad,Business Owner,43181.73,Silver,100000,2023-06-20,28,29,280635.58,2,1,2,212,At Risk,9677.088965517241,280635.58,1.0,561271.16,False,2,Low Value,High Risk
C01184,48,M,Mumbai,Retired,85728.01,Signature,1000000,2023-01-26,23,38,353531.99,2,4,4,244,Regular,9303.473421052631,353531.99,0.35353199,707063.98,False,0,Mid Value,Low Risk
C01185,25,M,Lucknow,Business Owner,50724.96,Gold,250000,2021-11-28,1,38,238053.44,5,4,1,541,Loyal,6264.564210526316,238053.44,0.95221376,476106.88,False,2,Low Value,High Risk
C01186,28,M,Ahmedabad,Salaried,90511.87,Platinum,500000,2021-07-05,11,39,474240.56,4,4,5,445,Champions,12160.014358974358,474240.56,0.94848112,948481.12,False,1,Premium,High Risk
C01187,43,F,Bangalore,Salaried,15000.0,Gold,250000,2021-04-12,4,33,432530.37,5,2,5,525,New,13106.98090909091,432530.37,1.0,865060.74,False,1,Premium,High Risk
C01188,46,F,Mumbai,Salaried,65432.08,Gold,250000,2020-11-21,60,36,370940.4,1,3,4,134,Regular,10303.900000000001,370940.4,1.0,741880.8,False,3,High Value,High Risk
C01189,23,M,Kolkata,Salaried,41271.04,Platinum,500000,2021-06-16,46,31,358660.79,1,2,4,124,At Risk,11569.702903225805,358660.79,0.7173215799999999,717321.58,False,3,High Value,Medium Risk
C01190,42,M,Kolkata,Self Employed,98403.0,Gold,250000,2020-02-20,5,31,336673.12,5,2,4,524,New,10860.423225806451,336673.12,1.0,673346.24,False,1,Premium,High Risk
C01191,40,M,Chennai,Retired,81509.47,Silver,100000,2021-09-19,10,43,450762.82,4,5,5,455,Champions,10482.856279069767,450762.82,1.0,901525.64,False,1,Premium,High Risk
C01192,62,F,Pune,Retired,81369.42,Signature,1000000,2020-06-12,10,43,428137.58,4,5,5,455,Champions,9956.687906976744,428137.58,0.42813758,856275.1599999999,False,1,Premium,Low Risk
C01193,40,F,Delhi,Business Owner,77708.72,Gold,250000,2021-01-09,23,28,220238.08000000002,2,1,1,211,At Risk,7865.645714285715,220238.08000000002,0.88095232,440476.16000000003,False,2,Low Value,High Risk
C01194,53,M,Lucknow,Student,73527.45,Gold,250000,2019-01-04,5,35,362809.18,5,3,4,534,Loyal,10365.976571428571,362809.18,1.0,725618.36,False,1,Premium,High Risk
C01195,55,F,Ahmedabad,Student,26592.96,Silver,100000,2020-01-16,3,36,278448.38,5,3,2,532,Loyal,7734.677222222223,278448.38,1.0,556896.76,False,2,Low Value,High Risk
C01196,58,M,Chennai,Business Owner,107761.28,Platinum,500000,2023-02-14,11,37,340737.32,4,4,4,444,Champions,9209.116756756757,340737.32,0.68147464,681474.64,False,1,Premium,Medium Risk
C01197,53,F,Delhi,Self Employed,78788.56,Platinum,500000,2024-02-15,33,31,357633.69,2,2,4,224,At Risk,11536.57064516129,357633.69,0.71526738,715267.38,False,1,Premium,Medium Risk
C01198,41,M,Delhi,Business Owner,33952.35,Platinum,500000,2019-01-09,2,33,333025.71,5,2,4,524,New,10091.688181818183,333025.71,0.6660514200000001,666051.42,False,0,Mid Value,Medium Risk
C01199,28,M,Hyderabad,Salaried,88061.12,Gold,250000,2019-07-23,76,33,284149.43,1,2,2,122,At Risk,8610.588787878787,284149.43,1.0,568298.86,False,3,High Value,High Risk
C01200,36,F,Pune,Salaried,54537.58,Platinum,500000,2021-04-29,74,26,223979.02,1,1,1,111,At Risk,8614.577692307692,223979.02,0.44795804,447958.04,False,3,High Value,Low Risk
C01201,23,F,Delhi,Retired,92931.88,Silver,100000,2022-09-23,12,36,236496.71,3,3,1,331,Loyal,6569.353055555555,236496.71,1.0,472993.42,False,2,Low Value,High Risk
C01202,59,F,Jaipur,Salaried,43764.29,Silver,100000,2024-02-15,46,37,322856.87,1,4,3,143,Regular,8725.861351351352,322856.87,1.0,645713.74,False,3,High Value,High Risk
C01203,63,M,Chennai,Business Owner,89216.88,Platinum,500000,2023-08-13,9,36,313132.17,4,3,3,433,Loyal,8698.115833333333,313132.17,0.62626434,626264.34,False,0,Mid Value,Medium Risk
C01204,32,F,Ahmedabad,Self Employed,59892.95,Platinum,500000,2023-05-19,7,38,421935.91000000003,4,4,5,445,Champions,11103.57657894737,421935.91000000003,0.84387182,843871.8200000001,False,1,Premium,High Risk
C01205,32,M,Jaipur,Salaried,84370.09,Gold,250000,2023-05-05,20,38,265972.16,2,4,2,242,Regular,6999.267368421052,265972.16,1.0,531944.32,False,2,Low Value,High Risk
C01206,49,M,Ahmedabad,Salaried,44160.71,Platinum,500000,2023-06-24,5,28,253513.53999999998,5,1,2,512,New,9054.054999999998,253513.53999999998,0.50702708,507027.0799999999,False,0,Mid Value,Medium Risk
C01207,23,M,Mumbai,Salaried,74870.64,Platinum,500000,2024-02-12,23,40,466453.86,2,5,5,255,Regular,11661.3465,466453.86,0.93290772,932907.72,False,1,Premium,High Risk
C01208,57,F,Pune,Salaried,38280.32,Silver,100000,2021-02-06,44,39,445005.28,1,4,5,145,Regular,11410.391794871795,445005.28,1.0,890010.56,False,1,Premium,High Risk
C01209,29,M,Ahmedabad,Self Employed,101621.09,Silver,100000,2019-05-03,3,34,168252.25,5,3,1,531,Loyal,4948.595588235294,168252.25,1.0,336504.5,False,2,Low Value,High Risk
C01210,37,F,Jaipur,Business Owner,91016.91,Silver,100000,2022-10-28,1,38,236844.55,5,4,1,541,Loyal,6232.751315789474,236844.55,1.0,473689.1,False,2,Low Value,High Risk
C01211,27,M,Jaipur,Salaried,92306.14,Silver,100000,2020-06-25,73,39,269803.95,1,4,2,142,Regular,6918.05,269803.95,1.0,539607.9,False,3,High Value,High Risk
C01212,41,M,Ahmedabad,Business Owner,84760.21,Gold,250000,2021-06-30,14,24,294536.57,3,1,3,313,Regular,12272.357083333334,294536.57,1.0,589073.14,False,2,Low Value,High Risk
C01213,56,M,Ahmedabad,Retired,116149.91,Signature,1000000,2022-01-05,8,36,245240.33,4,3,2,432,Loyal,6812.231388888888,245240.33,0.24524032999999998,490480.66,False,0,Mid Value,Low Risk
C01214,27,M,Hyderabad,Salaried,84415.56,Gold,250000,2021-11-04,8,30,329799.47,4,2,3,423,New,10993.315666666665,329799.47,1.0,659598.94,False,2,Low Value,High Risk
C01215,63,F,Bangalore,Student,36242.05,Platinum,500000,2019-11-26,3,28,188211.93,5,1,1,511,New,6721.854642857143,188211.93,0.37642386,376423.86,False,0,Mid Value,Low Risk
C01216,63,M,Lucknow,Student,37194.03,Signature,1000000,2024-05-14,1,31,263611.61,5,2,2,522,New,8503.600322580645,263611.61,0.26361161,527223.22,False,0,Mid Value,Low Risk
C01217,53,F,Bangalore,Business Owner,92164.7,Gold,250000,2023-01-15,10,44,348004.72000000003,4,5,4,454,Champions,7909.198181818182,348004.72000000003,1.0,696009.4400000001,False,1,Premium,High Risk
C01218,24,F,Kolkata,Salaried,108409.97,Gold,250000,2020-08-29,49,31,237700.82,1,2,1,121,At Risk,7667.768387096775,237700.82,0.95080328,475401.64,False,3,High Value,High Risk
C01219,30,M,Pune,Business Owner,77927.64,Gold,250000,2019-01-19,48,27,223511.57,1,1,1,111,At Risk,8278.206296296297,223511.57,0.8940462800000001,447023.1400000001,False,3,High Value,High Risk
C01220,22,M,Delhi,Retired,68789.98,Silver,100000,2021-12-07,3,32,306686.24,5,2,3,523,New,9583.945,306686.24,1.0,613372.48,False,2,Low Value,High Risk
C01221,63,F,Pune,Business Owner,54967.48,Signature,1000000,2022-03-06,16,34,271746.09,3,3,2,332,Loyal,7992.53205882353,271746.09,0.27174609000000005,543492.18,False,0,Mid Value,Low Risk
C01222,46,F,Ahmedabad,Business Owner,84382.21,Silver,100000,2020-06-23,13,33,290455.22000000003,3,2,2,322,Regular,8801.673333333334,290455.22000000003,1.0,580910.4400000001,False,2,Low Value,High Risk
C01223,57,F,Jaipur,Salaried,78270.82,Signature,1000000,2020-03-09,2,35,350874.73,5,3,4,534,Loyal,10024.992285714285,350874.73,0.35087472999999997,701749.46,False,0,Mid Value,Low Risk
C01224,22,M,Jaipur,Student,60088.49,Signature,1000000,2020-02-24,9,33,205322.86000000002,4,2,1,421,New,6221.904848484849,205322.86000000002,0.20532286000000002,410645.72000000003,False,0,Mid Value,Low Risk
C01225,48,F,Pune,Business Owner,151253.85,Gold,250000,2019-12-11,18,38,342351.93,3,4,4,344,Loyal,9009.261315789474,342351.93,1.0,684703.86,False,1,Premium,High Risk
C01226,36,F,Jaipur,Retired,94236.13,Gold,250000,2020-03-31,57,28,265894.93,1,1,2,112,At Risk,9496.2475,265894.93,1.0,531789.86,False,3,High Value,High Risk
C01227,52,M,Pune,Salaried,85510.51,Gold,250000,2019-03-28,39,35,308863.86,1,3,3,133,Regular,8824.681714285714,308863.86,1.0,617727.72,False,2,Low Value,High Risk
C01228,25,F,Kolkata,Student,83119.71,Silver,100000,2023-03-07,7,44,404136.23,4,5,5,455,Champions,9184.914318181818,404136.23,1.0,808272.46,False,1,Premium,High Risk
C01229,55,F,Ahmedabad,Salaried,91763.01,Gold,250000,2019-08-16,19,41,438827.27,3,5,5,355,Loyal,10703.104146341464,438827.27,1.0,877654.54,False,1,Premium,High Risk
C01230,43,M,Kolkata,Business Owner,66848.41,Silver,100000,2022-01-14,26,32,247206.28,2,2,2,222,At Risk,7725.19625,247206.28,1.0,494412.56,False,2,Low Value,High Risk
C01231,39,F,Hyderabad,Self Employed,89702.22,Silver,100000,2021-03-06,10,39,388505.22,4,4,4,444,Champions,9961.672307692306,388505.22,1.0,777010.44,False,1,Premium,High Risk
C01232,43,F,Kolkata,Retired,74702.79,Silver,100000,2022-03-13,1,33,357309.04,5,2,4,524,New,10827.546666666665,357309.04,1.0,714618.08,False,1,Premium,High Risk
C01233,33,F,Bangalore,Salaried,40003.66,Signature,1000000,2022-10-03,5,37,395787.23,5,4,5,545,Champions,10696.952162162162,395787.23,0.39578723,791574.4600000001,False,0,Mid Value,Low Risk
C01234,59,M,Jaipur,Salaried,24123.32,Silver,100000,2024-01-26,149,28,272489.81,1,1,2,112,At Risk,9731.778928571428,272489.81,1.0,544979.62,False,3,High Value,High Risk
C01235,57,F,Mumbai,Salaried,123783.52,Gold,250000,2022-06-12,1,40,406964.73,5,5,5,555,Champions,10174.11825,406964.73,1.0,813929.46,False,1,Premium,High Risk
C01236,59,M,Bangalore,Salaried,107469.19,Platinum,500000,2020-07-19,13,40,329133.19,3,5,3,353,Loyal,8228.32975,329133.19,0.65826638,658266.3800000001,False,0,Mid Value,Medium Risk
C01237,64,F,Pune,Student,43480.03,Silver,100000,2022-02-11,8,27,200016.63,4,1,1,411,New,7408.0233333333335,200016.63,1.0,400033.26,False,2,Low Value,High Risk
C01238,21,F,Delhi,Business Owner,73974.91,Silver,100000,2022-01-14,2,42,274992.22,5,5,2,552,Loyal,6547.433809523809,274992.22,1.0,549984.44,False,2,Low Value,High Risk
C01239,61,F,Bangalore,Student,18124.51,Silver,100000,2021-06-16,15,44,404199.65,3,5,5,355,Loyal,9186.355681818182,404199.65,1.0,808399.3,False,1,Premium,High Risk
C01240,38,M,Lucknow,Self Employed,128587.52,Silver,100000,2023-08-27,8,29,201090.42,4,1,1,411,New,6934.152413793104,201090.42,1.0,402180.84,False,2,Low Value,High Risk
C01241,35,M,Ahmedabad,Salaried,71377.61,Silver,100000,2019-08-22,24,31,339099.42,2,2,4,224,At Risk,10938.690967741935,339099.42,1.0,678198.84,False,1,Premium,High Risk
C01242,63,M,Ahmedabad,Business Owner,107693.17,Gold,250000,2023-10-25,50,26,242321.25,1,1,1,111,At Risk,9320.048076923076,242321.25,0.969285,484642.49999999994,False,3,High Value,High Risk
C01243,26,M,Hyderabad,Business Owner,35473.47,Gold,250000,2021-04-15,13,49,430662.68,3,5,5,355,Loyal,8789.034285714286,430662.68,1.0,861325.36,False,1,Premium,High Risk
C01244,63,F,Mumbai,Student,56350.02,Platinum,500000,2022-08-12,61,41,378887.61,1,5,4,154,Regular,9241.161219512194,378887.61,0.75777522,757775.22,False,3,High Value,Medium Risk
C01245,49,M,Lucknow,Business Owner,35138.03,Gold,250000,2019-09-01,11,35,326601.77,4,3,3,433,Loyal,9331.479142857143,326601.77,1.0,653203.5399999999,False,2,Low Value,High Risk
C01246,37,M,Pune,Self Employed,117463.5,Gold,250000,2020-04-27,44,46,451732.51,1,5,5,155,Regular,9820.27195652174,451732.51,1.0,903465.02,False,1,Premium,High Risk
C01247,35,F,Hyderabad,Salaried,21843.49,Gold,250000,2024-03-18,18,35,304711.98,3,3,3,333,Loyal,8706.056571428571,304711.98,1.0,609423.96,False,2,Low Value,High Risk
C01248,55,F,Kolkata,Student,42188.5,Platinum,500000,2020-01-16,2,35,282012.9,5,3,2,532,Loyal,8057.511428571429,282012.9,0.5640258,564025.8,False,0,Mid Value,Medium Risk
C01249,62,M,Bangalore,Salaried,102606.87,Platinum,500000,2019-05-07,3,35,305337.07,5,3,3,533,Loyal,8723.916285714286,305337.07,0.61067414,610674.14,False,0,Mid Value,Medium Risk
C01250,36,M,Ahmedabad,Salaried,49691.15,Platinum,500000,2023-10-17,4,28,243829.48,5,1,1,511,New,8708.195714285715,243829.48,0.48765896000000003,487658.9600000001,False,0,Mid Value,Low Risk
C01251,23,F,Hyderabad,Business Owner,124910.0,Gold,250000,2020-12-13,53,31,287208.24,1,2,2,122,At Risk,9264.78193548387,287208.24,1.0,574416.48,False,3,High Value,High Risk
C01252,49,M,Pune,Salaried,49289.71,Gold,250000,2023-02-13,52,29,306628.95,1,1,3,113,At Risk,10573.412068965517,306628.95,1.0,613257.9,False,3,High Value,High Risk
C01253,37,M,Chennai,Student,89768.62,Platinum,500000,2020-09-14,37,34,230007.43,1,3,1,131,Regular,6764.924411764706,230007.43,0.46001485999999997,460014.86,False,0,Mid Value,Low Risk
C01254,25,M,Pune,Salaried,56610.04,Silver,100000,2021-10-16,18,29,210658.84,3,1,1,311,Regular,7264.097931034483,210658.84,1.0,421317.68,False,2,Low Value,High Risk
C01255,39,M,Lucknow,Business Owner,149136.45,Gold,250000,2020-04-08,29,29,251640.89,2,1,2,212,At Risk,8677.272068965518,251640.89,1.0,503281.78,False,2,Low Value,High Risk
C01256,61,F,Lucknow,Retired,79056.2,Silver,100000,2020-05-11,56,26,327934.25,1,1,3,113,At Risk,12612.85576923077,327934.25,1.0,655868.5,False,3,High Value,High Risk
C01257,49,M,Bangalore,Student,39268.08,Silver,100000,2020-01-02,3,34,335887.2,5,3,4,534,Loyal,9879.035294117648,335887.2,1.0,671774.4,False,2,Low Value,High Risk
C01258,36,F,Lucknow,Self Employed,55572.18,Gold,250000,2024-02-27,28,33,389682.33999999997,2,2,4,224,At Risk,11808.555757575756,389682.33999999997,1.0,779364.6799999999,False,1,Premium,High Risk
C01259,56,M,Hyderabad,Salaried,46766.15,Gold,250000,2023-06-17,12,29,285262.96,3,1,2,312,Regular,9836.653793103449,285262.96,1.0,570525.92,False,2,Low Value,High Risk
C01260,50,F,Bangalore,Salaried,58410.87,Gold,250000,2022-05-19,30,36,296157.13,2,3,3,233,Regular,8226.586944444445,296157.13,1.0,592314.26,False,2,Low Value,High Risk
C01261,23,M,Jaipur,Self Employed,71094.17,Silver,100000,2024-03-27,6,34,442955.55,4,3,5,435,Loyal,13028.104411764705,442955.55,1.0,885911.1,False,1,Premium,High Risk
C01262,35,M,Ahmedabad,Salaried,97330.82,Platinum,500000,2019-07-16,18,36,354042.14,3,3,4,334,Loyal,9834.503888888888,354042.14,0.70808428,708084.28,False,1,Premium,Medium Risk
C01263,30,F,Jaipur,Self Employed,97547.48,Silver,100000,2022-07-11,41,23,236167.47999999998,1,1,1,111,At Risk,10268.151304347824,236167.47999999998,1.0,472334.9599999999,False,3,High Value,High Risk
C01264,41,F,Mumbai,Salaried,55621.35,Silver,100000,2023-03-18,3,37,325735.82,5,4,3,543,Loyal,8803.67081081081,325735.82,1.0,651471.64,False,2,Low Value,High Risk
C01265,36,F,Lucknow,Salaried,43591.69,Platinum,500000,2020-10-26,45,22,214396.74000000002,1,1,1,111,At Risk,9745.306363636364,214396.74000000002,0.42879348000000006,428793.48000000004,False,0,Mid Value,Low Risk
C01266,37,M,Chennai,Self Employed,39414.3,Signature,1000000,2022-06-26,51,29,249946.16,1,1,2,112,At Risk,8618.833103448276,249946.16,0.24994616,499892.32,False,0,Mid Value,Low Risk
C01267,22,F,Chennai,Salaried,67946.61,Platinum,500000,2021-02-10,8,31,293829.0,4,2,3,423,New,9478.354838709678,293829.0,0.587658,587658.0,False,0,Mid Value,Medium Risk
