transaction_id,customer_id,merchant_id,merchant_category,transaction_date,amount
T0044551,C01276,M0143,Online Shopping,2025-11-26,14280.89
T0044552,C01276,M0021,Dining,2024-05-09,1927.43
T0044553,C01276,M0006,Groceries,2025-02-03,2649.57
T0044554,C01276,M0127,Entertainment,2025-05-13,2574.15
T0044555,C01276,M0127,Entertainment,2024-03-06,1517.86
T0044556,C01276,M0049,Travel,2024-11-14,38028.29
T0044557,C01276,M0036,Fuel,2025-06-19,1701.78
T0044558,C01276,M0134,Entertainment,2024-06-22,902.49
T0044559,C01276,M0059,Travel,2024-04-07,18978.96
T0044560,C01276,M0021,Dining,2024-02-19,677.32
T0044561,C01276,M0037,Fuel,2025-12-11,738.44
T0044562,C01276,M0097,Bills & Utilities,2024-04-23,5632.63
T0044563,C01276,M0072,Electronics,2024-09-03,5371.9
T0044564,C01276,M0117,Healthcare,2025-04-17,16608.91
T0044565,C01276,M0044,Fuel,2024-01-11,2562.35
T0044566,C01276,M0092,Bills & Utilities,2024-11-18,4926.73
T0044567,C01276,M0067,Electronics,2025-11-09,9075.92
T0044568,C01276,M0019,Dining,2025-08-23,1615.34
T0044569,C01276,M0079,Fashion,2024-04-14,3723.98
T0044570,C01277,M0115,Healthcare,2024-12-31,4253.07
T0044571,C01277,M0104,Bills & Utilities,2025-05-27,2729.09
T0044572,C01277,M0013,Groceries,2024-06-02,421.49
T0044573,C01277,M0106,Healthcare,2024-10-04,5545.5
T0044574,C01277,M0063,Electronics,2024-06-16,35248.79
T0044575,C01277,M0053,Travel,2024-05-22,35426.02
T0044576,C01277,M0079,Fashion,2024-04-20,11023.14
T0044577,C01277,M0023,Dining,2025-12-16,1076.54
T0044578,C01277,M0040,Fuel,2024-10-22,3083.47
T0044579,C01277,M0014,Groceries,2024-12-12,2288.62
T0044580,C01277,M0016,Dining,2024-01-25,946.76
T0044581,C01277,M0058,Travel,2025-03-23,39226.63
T0044582,C01277,M0080,Fashion,2024-04-12,12751.16
T0044583,C01277,M0037,Fuel,2025-04-04,2252.9
T0044584,C01277,M0113,Healthcare,2025-10-21,6011.32
T0044585,C01277,M0125,Entertainment,2025-09-12,1311.69
T0044586,C01277,M0038,Fuel,2025-01-11,806.2
T0044587,C01277,M0018,Dining,2024-03-06,1713.04
T0044588,C01277,M0053,Travel,2025-11-10,31851.23
T0044589,C01277,M0122,Entertainment,2025-10-28,273.07
T0044590,C01277,M0033,Fuel,2024-11-03,2920.2
T0044591,C01277,M0081,Fashion,2024-05-07,8608.82
T0044592,C01277,M0130,Entertainment,2025-10-23,1475.43
T0044593,C01277,M0062,Electronics,2025-11-23,59512.61
T0044594,C01277,M0001,Groceries,2024-11-03,1020.8
T0044595,C01277,M0127,Entertainment,2024-10-19,1753.41
T0044596,C01277,M0121,Entertainment,2024-07-14,2937.99
T0044597,C01277,M0117,Healthcare,2024-07-17,6145.66
T0044598,C01278,M0002,Groceries,2024-11-16,1730.93
T0044599,C01278,M0010,Groceries,2024-07-09,934.5
T0044600,C01278,M0017,Dining,2025-09-26,237.9
T0044601,C01278,M0086,Fashion,2025-07-31,11736.92
T0044602,C01278,M0003,Groceries,2024-04-27,2192.52
T0044603,C01278,M0111,Healthcare,2024-02-14,993.01
T0044604,C01278,M0116,Healthcare,2025-06-09,6785.82
T0044605,C01278,M0129,Entertainment,2024-02-07,920.27
T0044606,C01278,M0075,Electronics,2024-02-16,20828.27
T0044607,C01278,M0013,Groceries,2025-10-07,2252.06
T0044608,C01278,M0073,Electronics,2024-06-07,26834.47
T0044609,C01278,M0061,Electronics,2024-07-19,35407.6
T0044610,C01278,M0057,Travel,2024-05-16,37467.32
T0044611,C01278,M0023,Dining,2025-10-11,1052.05
T0044612,C01278,M0119,Healthcare,2024-03-07,17531.26
T0044613,C01278,M0135,Entertainment,2024-12-20,1891.55
T0044614,C01278,M0074,Electronics,2024-10-19,53481.05
T0044615,C01278,M0032,Fuel,2025-12-25,2254.03
T0044616,C01278,M0019,Dining,2025-01-08,740.14
T0044617,C01278,M0011,Groceries,2024-08-18,2216.99
T0044618,C01278,M0092,Bills & Utilities,2025-04-17,5679.27
T0044619,C01278,M0038,Fuel,2024-04-23,2420.37
T0044620,C01278,M0042,Fuel,2024-10-07,2010.21
T0044621,C01278,M0063,Electronics,2025-10-13,54679.65
T0044622,C01279,M0019,Dining,2024-03-01,1174.27
T0044623,C01279,M0097,Bills & Utilities,2024-01-07,4548.38
T0044624,C01279,M0071,Electronics,2024-03-28,17913.44
T0044625,C01279,M0119,Healthcare,2024-11-13,17262.67
T0044626,C01279,M0001,Groceries,2024-04-20,2971.32
T0044627,C01279,M0039,Fuel,2025-06-09,1611.75
T0044628,C01279,M0008,Groceries,2025-09-24,1752.63
T0044629,C01279,M0121,Entertainment,2025-10-29,2152.87
T0044630,C01279,M0096,Bills & Utilities,2024-10-28,2096.08
T0044631,C01279,M0089,Fashion,2025-11-22,1277.24
T0044632,C01279,M0074,Electronics,2024-02-07,4301.47
T0044633,C01279,M0115,Healthcare,2024-10-27,13908.03
T0044634,C01279,M0103,Bills & Utilities,2025-11-15,1433.6
T0044635,C01279,M0059,Travel,2025-08-03,30123.71
T0044636,C01279,M0129,Entertainment,2025-08-20,2355.63
T0044637,C01279,M0118,Healthcare,2025-03-24,12067.06
T0044638,C01279,M0105,Bills & Utilities,2024-03-01,1234.56
T0044639,C01279,M0081,Fashion,2024-11-01,6334.77
T0044640,C01279,M0075,Electronics,2024-12-17,28071.97
T0044641,C01279,M0123,Entertainment,2025-02-18,933.01
T0044642,C01279,M0012,Groceries,2024-09-29,600.93
T0044643,C01279,M0140,Online Shopping,2025-08-24,19462.04
T0044644,C01279,M0111,Healthcare,2024-04-20,15604.96
T0044645,C01279,M0003,Groceries,2025-11-26,1102.73
T0044646,C01279,M0065,Electronics,2024-03-15,54798.29
T0044647,C01279,M0043,Fuel,2025-02-15,3508.49
T0044648,C01279,M0148,Online Shopping,2024-03-26,10322.34
T0044649,C01279,M0078,Fashion,2025-05-21,11284.71
T0044650,C01279,M0043,Fuel,2025-07-17,2178.56
T0044651,C01279,M0071,Electronics,2025-11-28,7667.47
T0044652,C01279,M0088,Fashion,2024-06-03,10280.51
T0044653,C01280,M0016,Dining,2024-08-07,1472.18
T0044654,C01280,M0072,Electronics,2024-10-08,53493.05
T0044655,C01280,M0127,Entertainment,2025-02-01,1816.37
T0044656,C01280,M0110,Healthcare,2024-04-01,6144.74
T0044657,C01280,M0061,Electronics,2024-09-26,2900.18
T0044658,C01280,M0069,Electronics,2024-08-23,30673.83
T0044659,C01280,M0114,Healthcare,2025-02-15,12413.67
T0044660,C01280,M0050,Travel,2025-09-07,22977.44
T0044661,C01280,M0136,Online Shopping,2025-10-23,15691.35
T0044662,C01280,M0064,Electronics,2025-08-21,53564.82
T0044663,C01280,M0091,Bills & Utilities,2025-01-13,4911.32
T0044664,C01280,M0127,Entertainment,2024-07-23,2209.61
T0044665,C01280,M0103,Bills & Utilities,2025-06-20,3742.4
T0044666,C01280,M0053,Travel,2024-11-16,26937.3
T0044667,C01280,M0127,Entertainment,2024-05-12,1156.46
T0044668,C01280,M0045,Fuel,2025-04-04,2408.98
T0044669,C01280,M0100,Bills & Utilities,2024-10-15,1934.46
T0044670,C01280,M0145,Online Shopping,2025-07-17,1088.33
T0044671,C01280,M0050,Travel,2025-01-01,37504.36
T0044672,C01280,M0029,Dining,2025-05-06,1666.09
T0044673,C01280,M0009,Groceries,2024-10-19,2115.04
T0044674,C01280,M0129,Entertainment,2025-06-29,2195.53
T0044675,C01280,M0121,Entertainment,2025-06-04,1457.1
T0044676,C01280,M0036,Fuel,2025-09-02,1763.84
T0044677,C01280,M0114,Healthcare,2024-12-04,16360.53
T0044678,C01280,M0124,Entertainment,2024-11-17,1091.41
T0044679,C01280,M0069,Electronics,2025-09-08,13358.41
T0044680,C01280,M0035,Fuel,2024-11-20,1868.3
T0044681,C01281,M0021,Dining,2025-09-27,1588.17
T0044682,C01281,M0118,Healthcare,2024-03-15,10534.66
T0044683,C01281,M0011,Groceries,2025-12-20,2638.77
T0044684,C01281,M0070,Electronics,2024-08-27,4025.36
T0044685,C01281,M0033,Fuel,2025-08-27,3615.89
T0044686,C01281,M0044,Fuel,2024-10-18,2670.7
T0044687,C01281,M0057,Travel,2024-12-02,11379.45
T0044688,C01281,M0032,Fuel,2024-06-18,1719.52
T0044689,C01281,M0016,Dining,2024-08-19,1374.53
T0044690,C01281,M0015,Groceries,2024-01-02,614.09
T0044691,C01281,M0024,Dining,2025-01-08,510.41
T0044692,C01281,M0001,Groceries,2024-02-13,217.18
T0044693,C01281,M0073,Electronics,2025-08-24,32581.77
T0044694,C01281,M0096,Bills & Utilities,2025-04-03,5501.64
T0044695,C01281,M0142,Online Shopping,2025-01-31,16893.62
T0044696,C01281,M0144,Online Shopping,2024-11-14,2644.67
T0044697,C01281,M0049,Travel,2024-07-08,30250.46
T0044698,C01281,M0149,Online Shopping,2025-01-14,14819.91
T0044699,C01281,M0046,Travel,2024-07-07,3716.96
T0044700,C01281,M0105,Bills & Utilities,2024-01-09,7065.44
T0044701,C01281,M0094,Bills & Utilities,2025-06-28,6069.84
T0044702,C01281,M0092,Bills & Utilities,2025-09-29,4030.31
T0044703,C01281,M0137,Online Shopping,2025-06-15,18377.67
T0044704,C01281,M0125,Entertainment,2025-07-06,2493.95
T0044705,C01281,M0100,Bills & Utilities,2024-02-24,2639.13
T0044706,C01281,M0037,Fuel,2025-04-14,675.95
T0044707,C01281,M0117,Healthcare,2025-03-02,17164.83
T0044708,C01281,M0043,Fuel,2024-08-02,3905.6
T0044709,C01281,M0034,Fuel,2024-04-22,1946.05
T0044710,C01281,M0077,Fashion,2025-12-06,14986.62
T0044711,C01281,M0071,Electronics,2025-09-10,54576.35
T0044712,C01281,M0093,Bills & Utilities,2024-08-12,5049.84
T0044713,C01281,M0150,Online Shopping,2025-12-01,5046.34
T0044714,C01281,M0056,Travel,2025-05-25,28734.5
T0044715,C01281,M0072,Electronics,2025-07-14,48859.29
T0044716,C01281,M0141,Online Shopping,2025-09-25,15053.89
T0044717,C01282,M0093,Bills & Utilities,2025-01-05,7518.02
T0044718,C01282,M0034,Fuel,2025-05-27,3513.93
T0044719,C01282,M0080,Fashion,2024-07-10,14732.01
T0044720,C01282,M0025,Dining,2025-09-09,1516.66
T0044721,C01282,M0024,Dining,2025-10-29,1296.14
T0044722,C01282,M0073,Electronics,2024-03-20,8639.36
T0044723,C01282,M0130,Entertainment,2025-06-24,2060.71
T0044724,C01282,M0039,Fuel,2025-06-23,2587.11
T0044725,C01282,M0124,Entertainment,2025-09-06,992.71
T0044726,C01282,M0110,Healthcare,2024-06-15,12275.55
T0044727,C01282,M0006,Groceries,2024-06-30,2239.4
T0044728,C01282,M0094,Bills & Utilities,2025-02-10,2148.64
T0044729,C01282,M0124,Entertainment,2024-12-13,1495.65
T0044730,C01282,M0133,Entertainment,2024-02-27,2012.09
T0044731,C01282,M0110,Healthcare,2025-11-11,8603.13
T0044732,C01282,M0129,Entertainment,2024-03-25,1770.07
T0044733,C01282,M0009,Groceries,2025-01-01,2598.76
T0044734,C01282,M0008,Groceries,2025-05-28,2322.91
T0044735,C01282,M0129,Entertainment,2024-11-17,1832.57
T0044736,C01282,M0128,Entertainment,2024-05-04,2366.15
T0044737,C01282,M0044,Fuel,2024-02-24,1142.9
T0044738,C01282,M0135,Entertainment,2025-03-08,509.77
T0044739,C01282,M0147,Online Shopping,2025-12-07,5029.5
T0044740,C01282,M0097,Bills & Utilities,2024-05-29,2933.49
T0044741,C01282,M0030,Dining,2024-10-11,1073.94
T0044742,C01282,M0143,Online Shopping,2025-10-27,14485.81
T0044743,C01282,M0070,Electronics,2024-09-24,25030.2
T0044744,C01282,M0070,Electronics,2024-09-15,33462.28
T0044745,C01282,M0065,Electronics,2025-07-22,22653.09
T0044746,C01282,M0041,Fuel,2024-01-14,625.43
T0044747,C01282,M0079,Fashion,2025-06-07,12444.74
T0044748,C01282,M0105,Bills & Utilities,2025-09-28,6654.05
T0044749,C01282,M0109,Healthcare,2025-09-22,1158.46
T0044750,C01282,M0001,Groceries,2025-06-01,2521.37
T0044751,C01282,M0106,Healthcare,2025-02-08,5495.82
T0044752,C01282,M0029,Dining,2025-08-10,2174.47
T0044753,C01282,M0145,Online Shopping,2025-09-23,6698.79
T0044754,C01282,M0082,Fashion,2024-05-18,10599.71
T0044755,C01282,M0085,Fashion,2024-06-23,7714.46
T0044756,C01282,M0146,Online Shopping,2024-06-29,16582.88
T0044757,C01282,M0085,Fashion,2024-08-25,7686.29
T0044758,C01282,M0121,Entertainment,2025-10-08,931.39
T0044759,C01283,M0136,Online Shopping,2025-05-05,10268.54
T0044760,C01283,M0012,Groceries,2024-07-21,940.65
T0044761,C01283,M0121,Entertainment,2024-11-02,2466.55
T0044762,C01283,M0023,Dining,2024-10-15,340.02
T0044763,C01283,M0098,Bills & Utilities,2025-09-30,524.1
T0044764,C01283,M0050,Travel,2025-03-08,18102.14
T0044765,C01283,M0057,Travel,2025-03-21,34625.94
T0044766,C01283,M0045,Fuel,2024-07-10,3780.52
T0044767,C01283,M0140,Online Shopping,2025-11-08,18551.75
T0044768,C01283,M0123,Entertainment,2025-03-23,1015.47
T0044769,C01283,M0089,Fashion,2024-05-22,4387.93
T0044770,C01283,M0060,Travel,2025-12-06,15895.14
T0044771,C01283,M0090,Fashion,2025-12-22,11756.96
T0044772,C01283,M0099,Bills & Utilities,2024-06-14,7645.78
T0044773,C01283,M0066,Electronics,2024-04-09,32477.76
T0044774,C01283,M0027,Dining,2025-10-11,1123.89
T0044775,C01283,M0031,Fuel,2025-03-17,2564.51
T0044776,C01283,M0014,Groceries,2025-04-05,2104.3
T0044777,C01283,M0092,Bills & Utilities,2025-06-03,877.53
T0044778,C01283,M0012,Groceries,2025-09-15,2941.47
T0044779,C01283,M0087,Fashion,2024-07-17,13465.21
T0044780,C01283,M0057,Travel,2025-12-10,10175.53
T0044781,C01283,M0009,Groceries,2025-07-19,1615.66
T0044782,C01283,M0069,Electronics,2024-09-17,38539.2
T0044783,C01283,M0145,Online Shopping,2024-06-28,16300.31
T0044784,C01283,M0047,Travel,2024-11-22,7150.3
T0044785,C01283,M0099,Bills & Utilities,2025-01-20,7672.43
T0044786,C01283,M0011,Groceries,2025-07-10,1463.97
T0044787,C01283,M0040,Fuel,2024-07-05,3731.01
T0044788,C01283,M0089,Fashion,2024-11-13,13960.71
T0044789,C01283,M0080,Fashion,2025-10-02,10032.32
T0044790,C01283,M0141,Online Shopping,2024-11-04,480.01
T0044791,C01283,M0026,Dining,2024-06-13,1195.72
T0044792,C01283,M0075,Electronics,2025-10-28,40293.28
T0044793,C01283,M0090,Fashion,2025-01-25,2359.27
T0044794,C01284,M0006,Groceries,2024-04-17,714.0
T0044795,C01284,M0086,Fashion,2025-07-07,9381.25
T0044796,C01284,M0121,Entertainment,2024-11-16,2836.14
T0044797,C01284,M0059,Travel,2025-02-15,23121.24
T0044798,C01284,M0138,Online Shopping,2025-03-17,18541.23
T0044799,C01284,M0018,Dining,2024-05-09,881.72
T0044800,C01284,M0104,Bills & Utilities,2024-09-17,2856.88
T0044801,C01284,M0003,Groceries,2025-05-05,2310.17
T0044802,C01284,M0101,Bills & Utilities,2024-10-08,4883.9
T0044803,C01284,M0007,Groceries,2025-02-02,2315.83
T0044804,C01284,M0058,Travel,2025-11-02,30258.49
T0044805,C01284,M0017,Dining,2025-08-22,2267.24
T0044806,C01284,M0037,Fuel,2024-05-25,1728.47
T0044807,C01284,M0011,Groceries,2024-08-28,2913.16
T0044808,C01284,M0130,Entertainment,2025-12-08,1174.02
T0044809,C01284,M0133,Entertainment,2025-01-04,1874.83
T0044810,C01284,M0117,Healthcare,2024-01-11,4409.33
T0044811,C01284,M0035,Fuel,2024-12-14,2604.55
T0044812,C01284,M0024,Dining,2024-01-25,1674.49
T0044813,C01284,M0124,Entertainment,2025-03-27,2850.05
T0044814,C01284,M0074,Electronics,2024-11-09,26106.56
T0044815,C01284,M0017,Dining,2024-05-05,343.6
T0044816,C01284,M0112,Healthcare,2024-02-09,19003.29
T0044817,C01284,M0094,Bills & Utilities,2024-01-15,3993.03
T0044818,C01284,M0119,Healthcare,2024-06-11,16739.2
T0044819,C01284,M0032,Fuel,2024-10-25,615.48
T0044820,C01284,M0080,Fashion,2024-02-26,11196.06
T0044821,C01284,M0092,Bills & Utilities,2025-04-24,2076.31
T0044822,C01284,M0033,Fuel,2025-04-21,3029.3
T0044823,C01284,M0048,Travel,2024-01-19,34713.24
T0044824,C01284,M0077,Fashion,2025-06-05,12916.55
T0044825,C01284,M0101,Bills & Utilities,2025-10-26,7825.86
T0044826,C01285,M0143,Online Shopping,2025-01-28,5755.3
T0044827,C01285,M0028,Dining,2024-02-20,421.21
T0044828,C01285,M0083,Fashion,2024-02-23,9298.37
T0044829,C01285,M0045,Fuel,2024-06-13,1734.01
T0044830,C01285,M0024,Dining,2024-11-26,1944.94
T0044831,C01285,M0145,Online Shopping,2025-09-25,1758.32
T0044832,C01285,M0080,Fashion,2025-09-02,5883.65
T0044833,C01285,M0052,Travel,2025-10-09,36197.34
T0044834,C01285,M0092,Bills & Utilities,2024-04-16,5836.99
T0044835,C01285,M0068,Electronics,2025-01-21,4655.09
T0044836,C01285,M0114,Healthcare,2025-03-25,8454.01
T0044837,C01285,M0106,Healthcare,2025-07-01,8372.21
T0044838,C01285,M0123,Entertainment,2024-11-18,1854.83
T0044839,C01285,M0148,Online Shopping,2024-07-09,273.04
T0044840,C01285,M0145,Online Shopping,2025-10-27,13462.87
T0044841,C01285,M0075,Electronics,2024-02-12,19619.66
T0044842,C01285,M0065,Electronics,2024-11-28,7982.35
T0044843,C01285,M0093,Bills & Utilities,2025-09-15,3737.58
T0044844,C01285,M0113,Healthcare,2024-03-02,14014.79
T0044845,C01285,M0038,Fuel,2024-06-30,2462.93
T0044846,C01285,M0131,Entertainment,2025-11-18,1060.37
T0044847,C01285,M0007,Groceries,2025-10-20,2878.16
T0044848,C01285,M0017,Dining,2025-12-04,1593.16
T0044849,C01285,M0111,Healthcare,2025-10-15,11703.22
T0044850,C01285,M0060,Travel,2025-09-08,35334.0
T0044851,C01285,M0063,Electronics,2024-12-07,31600.86
T0044852,C01285,M0026,Dining,2024-04-25,1973.25
T0044853,C01285,M0084,Fashion,2024-08-13,14709.49
T0044854,C01285,M0033,Fuel,2025-10-06,1958.38
T0044855,C01285,M0008,Groceries,2024-01-16,2816.1
T0044856,C01285,M0073,Electronics,2025-10-10,57528.96
T0044857,C01285,M0041,Fuel,2025-12-25,3963.68
T0044858,C01285,M0024,Dining,2025-10-22,703.32
T0044859,C01285,M0001,Groceries,2024-02-02,2773.83
T0044860,C01285,M0121,Entertainment,2024-05-25,1068.84
T0044861,C01285,M0021,Dining,2024-02-21,214.86
T0044862,C01285,M0138,Online Shopping,2024-09-03,1308.82
T0044863,C01286,M0053,Travel,2024-03-26,8623.07
T0044864,C01286,M0009,Groceries,2025-05-03,1875.18
T0044865,C01286,M0109,Healthcare,2024-08-27,11922.75
T0044866,C01286,M0034,Fuel,2024-10-12,811.74
T0044867,C01286,M0137,Online Shopping,2024-11-19,19718.37
T0044868,C01286,M0010,Groceries,2025-04-02,1538.22
T0044869,C01286,M0048,Travel,2024-05-21,20749.24
T0044870,C01286,M0135,Entertainment,2025-12-25,2485.06
T0044871,C01286,M0025,Dining,2024-11-12,1021.85
T0044872,C01286,M0038,Fuel,2025-06-13,3746.77
T0044873,C01286,M0003,Groceries,2025-05-25,1653.98
T0044874,C01286,M0046,Travel,2025-02-19,11119.04
T0044875,C01286,M0050,Travel,2024-08-17,6993.11
T0044876,C01286,M0011,Groceries,2025-07-20,2215.76
T0044877,C01286,M0137,Online Shopping,2025-03-10,16821.56
T0044878,C01286,M0138,Online Shopping,2024-03-14,11218.81
T0044879,C01286,M0022,Dining,2024-01-12,1210.7
T0044880,C01286,M0036,Fuel,2024-04-27,712.98
T0044881,C01286,M0058,Travel,2024-11-17,39031.98
T0044882,C01286,M0107,Healthcare,2025-12-17,19198.34
T0044883,C01286,M0066,Electronics,2025-09-23,28157.97
T0044884,C01286,M0085,Fashion,2024-10-13,4635.99
T0044885,C01286,M0127,Entertainment,2024-12-17,1993.98
T0044886,C01286,M0022,Dining,2024-05-01,885.59
T0044887,C01286,M0045,Fuel,2025-10-03,3749.79
T0044888,C01286,M0031,Fuel,2024-01-08,2273.45
T0044889,C01286,M0126,Entertainment,2024-09-28,525.4
T0044890,C01286,M0002,Groceries,2025-07-28,621.32
T0044891,C01286,M0095,Bills & Utilities,2025-02-25,6327.59
T0044892,C01286,M0008,Groceries,2024-08-21,2911.98
T0044893,C01287,M0107,Healthcare,2025-11-20,14229.23
T0044894,C01287,M0019,Dining,2024-09-11,1041.9
T0044895,C01287,M0060,Travel,2024-06-28,38246.26
T0044896,C01287,M0051,Travel,2025-11-15,5166.74
T0044897,C01287,M0056,Travel,2024-10-15,30677.42
T0044898,C01287,M0039,Fuel,2025-08-19,3981.5
T0044899,C01287,M0001,Groceries,2024-04-21,1306.78
T0044900,C01287,M0125,Entertainment,2025-04-17,620.55
T0044901,C01287,M0133,Entertainment,2024-09-25,2171.18
T0044902,C01287,M0027,Dining,2024-05-10,294.01
T0044903,C01287,M0065,Electronics,2025-03-16,46800.03
T0044904,C01287,M0102,Bills & Utilities,2024-06-11,4173.47
T0044905,C01287,M0026,Dining,2025-03-07,1259.05
T0044906,C01287,M0082,Fashion,2024-10-09,10652.19
T0044907,C01287,M0034,Fuel,2025-01-01,3765.2
T0044908,C01287,M0107,Healthcare,2024-04-21,959.83
T0044909,C01287,M0147,Online Shopping,2024-02-29,1788.17
T0044910,C01287,M0109,Healthcare,2024-12-26,18160.85
T0044911,C01287,M0104,Bills & Utilities,2025-05-08,5637.28
T0044912,C01287,M0048,Travel,2025-12-13,9742.73
T0044913,C01287,M0129,Entertainment,2025-05-17,2759.99
T0044914,C01287,M0148,Online Shopping,2025-02-07,1199.71
T0044915,C01287,M0108,Healthcare,2025-08-26,8197.69
T0044916,C01287,M0140,Online Shopping,2024-03-19,2732.15
T0044917,C01287,M0131,Entertainment,2025-01-28,1782.36
T0044918,C01287,M0002,Groceries,2024-12-07,1397.59
T0044919,C01287,M0122,Entertainment,2024-01-22,1401.45
T0044920,C01287,M0076,Fashion,2025-08-30,14509.24
T0044921,C01287,M0047,Travel,2024-11-01,37829.26
T0044922,C01287,M0066,Electronics,2024-09-28,17594.53
T0044923,C01287,M0056,Travel,2025-09-22,19484.59
T0044924,C01287,M0098,Bills & Utilities,2024-05-25,2162.16
T0044925,C01287,M0115,Healthcare,2024-08-18,4882.13
T0044926,C01287,M0126,Entertainment,2025-04-24,2388.34
T0044927,C01287,M0149,Online Shopping,2024-12-17,9145.04
T0044928,C01287,M0136,Online Shopping,2024-05-10,15960.57
T0044929,C01287,M0146,Online Shopping,2024-06-13,8653.06
T0044930,C01287,M0123,Entertainment,2024-08-31,2517.35
T0044931,C01287,M0057,Travel,2024-09-07,31049.07
T0044932,C01287,M0130,Entertainment,2024-10-20,2904.64
T0044933,C01287,M0036,Fuel,2025-01-06,3926.58
T0044934,C01287,M0026,Dining,2024-10-11,1342.97
T0044935,C01287,M0091,Bills & Utilities,2024-11-19,3224.72
T0044936,C01287,M0101,Bills & Utilities,2024-08-15,6593.58
T0044937,C01287,M0079,Fashion,2025-07-08,10776.36
T0044938,C01287,M0113,Healthcare,2025-08-01,10568.58
T0044939,C01287,M0020,Dining,2025-01-13,1663.19
T0044940,C01287,M0099,Bills & Utilities,2025-06-06,7365.54
T0044941,C01287,M0130,Entertainment,2024-10-27,1442.4
T0044942,C01288,M0117,Healthcare,2025-02-01,18183.92
T0044943,C01288,M0079,Fashion,2024-05-24,8089.5
T0044944,C01288,M0068,Electronics,2024-07-22,41916.93
T0044945,C01288,M0017,Dining,2025-09-06,1088.87
T0044946,C01288,M0022,Dining,2024-07-15,2422.04
T0044947,C01288,M0130,Entertainment,2025-08-10,2781.28
T0044948,C01288,M0144,Online Shopping,2024-05-12,10982.18
T0044949,C01288,M0095,Bills & Utilities,2025-07-04,2656.66
T0044950,C01288,M0043,Fuel,2025-06-25,937.16
T0044951,C01288,M0032,Fuel,2025-04-22,2159.6
T0044952,C01288,M0010,Groceries,2025-10-26,1037.41
T0044953,C01288,M0149,Online Shopping,2025-01-02,7429.04
T0044954,C01288,M0133,Entertainment,2025-02-08,2342.8
T0044955,C01288,M0079,Fashion,2025-08-13,11931.67
T0044956,C01288,M0076,Fashion,2025-04-09,14664.86
T0044957,C01288,M0088,Fashion,2025-01-12,6227.48
T0044958,C01288,M0136,Online Shopping,2025-10-27,5706.39
T0044959,C01288,M0128,Entertainment,2024-09-19,1851.84
T0044960,C01288,M0147,Online Shopping,2025-07-16,7907.85
T0044961,C01288,M0134,Entertainment,2024-03-12,436.75
